second-level_category,date,residual
Automotive Keychains & Key Covers,2023-02-01,11754.767269998787
Automotive Keychains & Key Covers,2023-03-01,17431.373297195794
Automotive Keychains & Key Covers,2023-04-01,8471.609800229911
Automotive Keychains & Key Covers,2023-05-01,9507.413501009589
Automotive Keychains & Key Covers,2023-06-01,-180.2644854406808
Automotive Keychains & Key Covers,2023-07-01,-2273.1578767480114
Automotive Keychains & Key Covers,2023-08-01,-567.496906387616
Automotive Keychains & Key Covers,2023-09-01,-5424.171789706343
Automotive Keychains & Key Covers,2023-10-01,-2492.078031024943
Automotive Keychains & Key Covers,2023-11-01,1677.4288015783786
Automotive Keychains & Key Covers,2023-12-01,8943.106517973982
Automotive Keychains & Key Covers,2024-01-01,-9474.824407915909
Automotive Keychains & Key Covers,2024-02-01,-13135.287741059386
Automotive Keychains & Key Covers,2024-03-01,-25987.429593260797
Automotive Keychains & Key Covers,2024-04-01,-20252.616175965217
Automotive Keychains & Key Covers,2024-05-01,-16561.637801519108
Automotive Keychains & Key Covers,2024-06-01,24819.76664444506
Automotive Keychains & Key Covers,2024-07-01,-10805.256360528612
Automotive Keychains & Key Covers,2024-08-01,-16468.048173889063
Automotive Keychains & Key Covers,2024-09-01,247470.7694066824
Automotive Keychains & Key Covers,2024-10-01,12544.812742913316
Automotive Keychains & Key Covers,2024-11-01,-5746.881072520973
Automotive Keychains & Key Covers,2024-12-01,-13167.183810539529
Automotive Keychains & Key Covers,2025-01-01,1418.3573477263308
Automotive Keychains & Key Covers,2025-02-01,-5734.202618733834
Automotive Keychains & Key Covers,2025-03-01,-6691.46017597444
Automotive Keychains & Key Covers,2025-04-01,44131.87563277386
Automotive Keychains & Key Covers,2025-05-01,-14473.476656565894
Automotive Keychains & Key Covers,2025-06-01,-43741.67939977991
Automotive Keychains & Key Covers,2025-07-01,-25070.855849406515
Automotive Keychains & Key Covers,2025-08-01,73099.74833939508
Automotive Keychains & Key Covers,2025-09-01,7057.277920207271
Automotive Keychains & Key Covers,2025-10-01,-10779.923508268024
Automotive Keychains & Key Covers,2025-11-01,17796.622795337782
Automotive Oils & Lubes,2022-03-01,6240.0
Automotive Oils & Lubes,2022-04-01,-3126.156373114016
Automotive Oils & Lubes,2022-05-01,2706.5776575508407
Automotive Oils & Lubes,2022-06-01,-1443.856486243567
Automotive Oils & Lubes,2022-07-01,-2355.5962088116876
Automotive Oils & Lubes,2022-08-01,4160.523004866653
Automotive Oils & Lubes,2022-09-01,-2790.8474342008158
Automotive Oils & Lubes,2022-10-01,7712.487654317632
Automotive Oils & Lubes,2022-11-01,-10122.420090602443
Automotive Oils & Lubes,2022-12-01,7647.355861070779
Automotive Oils & Lubes,2023-01-01,26152.029318792855
Automotive Oils & Lubes,2023-02-01,-1335.7472099873921
Automotive Oils & Lubes,2023-03-01,23764.639432930606
Automotive Oils & Lubes,2023-04-01,-14758.899735920757
Automotive Oils & Lubes,2023-05-01,2790.1856808478406
Automotive Oils & Lubes,2023-06-01,2566.011767633703
Automotive Oils & Lubes,2023-07-01,964.7461280483258
Automotive Oils & Lubes,2023-08-01,7945.423121358472
Automotive Oils & Lubes,2023-09-01,2635.237979441459
Automotive Oils & Lubes,2023-10-01,5060.33136169819
Automotive Oils & Lubes,2023-11-01,-4296.941074078313
Automotive Oils & Lubes,2023-12-01,146.399608064341
Automotive Oils & Lubes,2024-01-01,35845.34474633395
Automotive Oils & Lubes,2024-02-01,-14427.811615608836
Automotive Oils & Lubes,2024-03-01,-11802.813225909442
Automotive Oils & Lubes,2024-04-01,4230.894527232347
Automotive Oils & Lubes,2024-05-01,77933.0836614267
Automotive Oils & Lubes,2024-06-01,-19333.159267657393
Automotive Oils & Lubes,2024-07-01,-34852.194074523955
Automotive Oils & Lubes,2024-08-01,13163.255576181342
Automotive Oils & Lubes,2024-09-01,19533.302688020514
Automotive Oils & Lubes,2024-10-01,-7994.500656920674
Automotive Oils & Lubes,2024-11-01,59270.96850077738
Automotive Oils & Lubes,2024-12-01,-78132.8440599688
Automotive Oils & Lubes,2025-01-01,58275.33001543122
Automotive Oils & Lubes,2025-02-01,29492.556635242712
Automotive Oils & Lubes,2025-03-01,-7608.399377682188
Automotive Oils & Lubes,2025-04-01,34902.617948998464
Automotive Oils & Lubes,2025-05-01,23746.537679892295
Automotive Oils & Lubes,2025-06-01,-29395.111357277026
Automotive Oils & Lubes,2025-07-01,13261.025082398963
Automotive Oils & Lubes,2025-08-01,102033.36261997928
Automotive Oils & Lubes,2025-09-01,160612.31989330234
Automotive Oils & Lubes,2025-10-01,77666.36825269123
Automotive Oils & Lubes,2025-11-01,-131519.85200431565
Automotive Tools,2022-03-01,6622.0
Automotive Tools,2022-04-01,-2450.059787089651
Automotive Tools,2022-05-01,-2422.329430249307
Automotive Tools,2022-06-01,4740.219585128163
Automotive Tools,2022-07-01,1844.8555753017909
Automotive Tools,2022-08-01,-3224.2014692001867
Automotive Tools,2022-09-01,655.8044231247168
Automotive Tools,2022-10-01,-1536.2332976084826
Automotive Tools,2022-11-01,-2907.850059099923
Automotive Tools,2022-12-01,8332.91502688836
Automotive Tools,2023-01-01,-7791.4413562830705
Automotive Tools,2023-02-01,4283.709257523709
Automotive Tools,2023-03-01,-2876.4243407804443
Automotive Tools,2023-04-01,2644.2835690678085
Automotive Tools,2023-05-01,-283.71806018717507
Automotive Tools,2023-06-01,92.90308314711183
Automotive Tools,2023-07-01,593.4838335109598
Automotive Tools,2023-08-01,-1362.108278948579
Automotive Tools,2023-09-01,-1582.1705827623364
Automotive Tools,2023-10-01,4941.49240040621
Automotive Tools,2023-11-01,4827.50513425717
Automotive Tools,2023-12-01,617.6507432233848
Automotive Tools,2024-01-01,6428.826679798611
Automotive Tools,2024-02-01,-12676.677630031172
Automotive Tools,2024-03-01,-10174.424285120105
Automotive Tools,2024-04-01,40439.160024773126
Automotive Tools,2024-05-01,45031.63042456008
Automotive Tools,2024-06-01,-63794.99359803158
Automotive Tools,2024-07-01,-10401.440025656208
Automotive Tools,2024-08-01,16988.78893310356
Automotive Tools,2024-09-01,1689.0299543061628
Automotive Tools,2024-10-01,5295.738747171155
Automotive Tools,2024-11-01,68099.63977761263
Automotive Tools,2024-12-01,-47681.19586381491
Automotive Tools,2025-01-01,-17066.53752217655
Automotive Tools,2025-02-01,4453.590219888018
Automotive Tools,2025-03-01,13395.799003403768
Automotive Tools,2025-04-01,-31169.115169819495
Automotive Tools,2025-05-01,16976.49744896085
Automotive Tools,2025-06-01,84183.64071139786
Automotive Tools,2025-07-01,-21795.784790669975
Automotive Tools,2025-08-01,6505.116019168287
Automotive Tools,2025-09-01,45586.552741132604
Automotive Tools,2025-10-01,74218.12137741281
Automotive Tools,2025-11-01,61489.04297403793
Baby & Kids Accessories,2022-03-01,218251.0
Baby & Kids Accessories,2022-04-01,-338.57096901728073
Baby & Kids Accessories,2022-05-01,-6343.898844675481
Baby & Kids Accessories,2022-06-01,-9272.751107804535
Baby & Kids Accessories,2022-07-01,29024.821141640743
Baby & Kids Accessories,2022-08-01,257832.6554980567
Baby & Kids Accessories,2022-09-01,193882.80162896193
Baby & Kids Accessories,2022-10-01,17632.287830128917
Baby & Kids Accessories,2022-11-01,63207.15150407542
Baby & Kids Accessories,2022-12-01,332120.81216926733
Baby & Kids Accessories,2023-01-01,231693.214736779
Baby & Kids Accessories,2023-02-01,69056.25073496735
Baby & Kids Accessories,2023-03-01,365477.7130256585
Baby & Kids Accessories,2023-04-01,166573.9336614975
Baby & Kids Accessories,2023-05-01,130994.88581218466
Baby & Kids Accessories,2023-06-01,116061.90387254654
Baby & Kids Accessories,2023-07-01,180213.61453395555
Baby & Kids Accessories,2023-08-01,514204.3851641102
Baby & Kids Accessories,2023-09-01,460501.3927305002
Baby & Kids Accessories,2023-10-01,300500.91119333403
Baby & Kids Accessories,2023-11-01,355017.0101994669
Baby & Kids Accessories,2023-12-01,761696.2097200152
Baby & Kids Accessories,2024-01-01,228348.51695693028
Baby & Kids Accessories,2024-02-01,289539.1604750956
Baby & Kids Accessories,2024-03-01,-276752.469856926
Baby & Kids Accessories,2024-04-01,-466106.46591846505
Baby & Kids Accessories,2024-05-01,-217086.53540623037
Baby & Kids Accessories,2024-06-01,890058.1798513604
Baby & Kids Accessories,2024-07-01,383022.66232414986
Baby & Kids Accessories,2024-08-01,-752554.0482389089
Baby & Kids Accessories,2024-09-01,2906893.945693465
Baby & Kids Accessories,2024-10-01,262492.9651582488
Baby & Kids Accessories,2024-11-01,-201684.79613873689
Baby & Kids Accessories,2024-12-01,-584937.6146170562
Baby & Kids Accessories,2025-01-01,-900015.9195259111
Baby & Kids Accessories,2025-02-01,-844986.7211635096
Baby & Kids Accessories,2025-03-01,-388469.98188790935
Baby & Kids Accessories,2025-04-01,189311.68089650478
Baby & Kids Accessories,2025-05-01,73711.17368531431
Baby & Kids Accessories,2025-06-01,349941.9508003787
Baby & Kids Accessories,2025-07-01,56540.06745582132
Baby & Kids Accessories,2025-08-01,196459.3814172264
Baby & Kids Accessories,2025-09-01,-255573.81116026687
Baby & Kids Accessories,2025-10-01,212628.79183756746
Baby & Kids Accessories,2025-11-01,-114781.85922654928
Baby Clothes,2022-03-01,245500.0
Baby Clothes,2022-04-01,-11730.378367666126
Baby Clothes,2022-05-01,21200.38671352103
Baby Clothes,2022-06-01,12931.69540341245
Baby Clothes,2022-07-01,19610.729361775448
Baby Clothes,2022-08-01,-27976.74488297489
Baby Clothes,2022-09-01,-82464.2290859567
Baby Clothes,2022-10-01,-122645.48537359157
Baby Clothes,2022-11-01,70496.20250355944
Baby Clothes,2022-12-01,92099.8052069197
Baby Clothes,2023-01-01,17794.026478116808
Baby Clothes,2023-02-01,-70504.04962426762
Baby Clothes,2023-03-01,3346.721854305477
Baby Clothes,2023-04-01,-141351.96372478153
Baby Clothes,2023-05-01,-64986.273951022886
Baby Clothes,2023-06-01,-23648.187578747544
Baby Clothes,2023-07-01,1272.4769646951754
Baby Clothes,2023-08-01,25497.684281612397
Baby Clothes,2023-09-01,-3416.630832974508
Baby Clothes,2023-10-01,-16484.67011450854
Baby Clothes,2023-11-01,36804.88037907539
Baby Clothes,2023-12-01,90466.13456377608
Baby Clothes,2024-01-01,-54817.27751530794
Baby Clothes,2024-02-01,-48298.98010798334
Baby Clothes,2024-03-01,-221502.15798697033
Baby Clothes,2024-04-01,56702.163703291444
Baby Clothes,2024-05-01,138542.33658290806
Baby Clothes,2024-06-01,285544.4767252076
Baby Clothes,2024-07-01,-255990.84206926555
Baby Clothes,2024-08-01,-120144.69663643948
Baby Clothes,2024-09-01,26194.483260287205
Baby Clothes,2024-10-01,-22084.98364992434
Baby Clothes,2024-11-01,-94266.03132191108
Baby Clothes,2024-12-01,16494.336033247237
Baby Clothes,2025-01-01,-100784.23732949526
Baby Clothes,2025-02-01,-23772.555816519744
Baby Clothes,2025-03-01,-99772.28683373216
Baby Clothes,2025-04-01,2791.8699592135963
Baby Clothes,2025-05-01,-36047.8757315242
Baby Clothes,2025-06-01,-95505.53581593942
Baby Clothes,2025-07-01,-31973.376409303513
Baby Clothes,2025-08-01,-9487.096351006534
Baby Clothes,2025-09-01,-89807.50020705294
Baby Clothes,2025-10-01,-1693.0041932175081
Baby Clothes,2025-11-01,-105448.32705803111
Baby Healthcare,2022-03-01,123285.0
Baby Healthcare,2022-04-01,-22376.93594626231
Baby Healthcare,2022-05-01,-11976.71335581792
Baby Healthcare,2022-06-01,9141.597873912571
Baby Healthcare,2022-07-01,91412.22913017514
Baby Healthcare,2022-08-01,123683.99349594692
Baby Healthcare,2022-09-01,79004.50707187894
Baby Healthcare,2022-10-01,-87837.41794371998
Baby Healthcare,2022-11-01,-118677.90202245882
Baby Healthcare,2022-12-01,-45551.81806342912
Baby Healthcare,2023-01-01,-39231.85894787716
Baby Healthcare,2023-02-01,3060.3140615348093
Baby Healthcare,2023-03-01,-17107.840346564743
Baby Healthcare,2023-04-01,-75230.6538843741
Baby Healthcare,2023-05-01,-70014.54544466172
Baby Healthcare,2023-06-01,-40214.05523819575
Baby Healthcare,2023-07-01,-47537.0429868513
Baby Healthcare,2023-08-01,-53680.260767514934
Baby Healthcare,2023-09-01,24291.559411473834
Baby Healthcare,2023-10-01,30210.83206490634
Baby Healthcare,2023-11-01,21887.531874483975
Baby Healthcare,2023-12-01,-12866.168247482681
Baby Healthcare,2024-01-01,-23792.328993373638
Baby Healthcare,2024-02-01,-43333.41382136702
Baby Healthcare,2024-03-01,-128523.16566812567
Baby Healthcare,2024-04-01,-100469.6515797881
Baby Healthcare,2024-05-01,-124327.31794051186
Baby Healthcare,2024-06-01,151812.77183875794
Baby Healthcare,2024-07-01,-74320.86122337834
Baby Healthcare,2024-08-01,-56175.79881401389
Baby Healthcare,2024-09-01,-50353.4275375623
Baby Healthcare,2024-10-01,-47953.98547248129
Baby Healthcare,2024-11-01,31599.29712023915
Baby Healthcare,2024-12-01,-54165.991594748426
Baby Healthcare,2025-01-01,-29049.42229616095
Baby Healthcare,2025-02-01,-7665.828316078114
Baby Healthcare,2025-03-01,-58515.90407728293
Baby Healthcare,2025-04-01,-82593.57065835953
Baby Healthcare,2025-05-01,-45882.93323279091
Baby Healthcare,2025-06-01,-57060.42047864024
Baby Healthcare,2025-07-01,63743.84056638967
Baby Healthcare,2025-08-01,270105.05856578634
Baby Healthcare,2025-09-01,-41272.47282557833
Baby Healthcare,2025-10-01,29871.1124438385
Baby Healthcare,2025-11-01,185960.22340935696
Baby Mittens & Footwear,2022-03-01,2442.0
Baby Mittens & Footwear,2022-04-01,4469.167925839837
Baby Mittens & Footwear,2022-05-01,5671.846127959353
Baby Mittens & Footwear,2022-06-01,5378.315897757485
Baby Mittens & Footwear,2022-07-01,4106.539235441659
Baby Mittens & Footwear,2022-08-01,14932.967781601643
Baby Mittens & Footwear,2022-09-01,7227.549900138871
Baby Mittens & Footwear,2022-10-01,6848.53294385206
Baby Mittens & Footwear,2022-11-01,25254.306616484155
Baby Mittens & Footwear,2022-12-01,-7925.636683211782
Baby Mittens & Footwear,2023-01-01,-6094.354966761814
Baby Mittens & Footwear,2023-02-01,-5041.506697533618
Baby Mittens & Footwear,2023-03-01,3059.6495243066292
Baby Mittens & Footwear,2023-04-01,4650.019205385928
Baby Mittens & Footwear,2023-05-01,9835.93606829332
Baby Mittens & Footwear,2023-06-01,8629.380268604653
Baby Mittens & Footwear,2023-07-01,7853.9695412817855
Baby Mittens & Footwear,2023-08-01,7741.1437246541755
Baby Mittens & Footwear,2023-09-01,7940.6231981395795
Baby Mittens & Footwear,2023-10-01,13220.212623631844
Baby Mittens & Footwear,2023-11-01,998.7404627451324
Baby Mittens & Footwear,2023-12-01,8036.746642118196
Baby Mittens & Footwear,2024-01-01,5467.648967243171
Baby Mittens & Footwear,2024-02-01,-2188.349122019801
Baby Mittens & Footwear,2024-03-01,685.2498571980468
Baby Mittens & Footwear,2024-04-01,-413.9533871852
Baby Mittens & Footwear,2024-05-01,55738.80825426975
Baby Mittens & Footwear,2024-06-01,33820.084864906625
Baby Mittens & Footwear,2024-07-01,-9943.322718710311
Baby Mittens & Footwear,2024-08-01,-10269.679082994648
Baby Mittens & Footwear,2024-09-01,183704.2586643097
Baby Mittens & Footwear,2024-10-01,-23858.83564196719
Baby Mittens & Footwear,2024-11-01,-2640.052725714326
Baby Mittens & Footwear,2024-12-01,-21129.95014585185
Baby Mittens & Footwear,2025-01-01,-44969.94550427247
Baby Mittens & Footwear,2025-02-01,-41271.51663301209
Baby Mittens & Footwear,2025-03-01,-37993.32183722862
Baby Mittens & Footwear,2025-04-01,45602.182910916075
Baby Mittens & Footwear,2025-05-01,-10001.36171941107
Baby Mittens & Footwear,2025-06-01,-26735.566945995262
Baby Mittens & Footwear,2025-07-01,-27700.36829933824
Baby Mittens & Footwear,2025-08-01,-15349.837398237432
Baby Mittens & Footwear,2025-09-01,-2880.651612042391
Baby Mittens & Footwear,2025-10-01,-19908.949058708007
Baby Mittens & Footwear,2025-11-01,-21714.33865430471
Baby Safety,2022-03-01,92212.0
Baby Safety,2022-04-01,-16851.01091575781
Baby Safety,2022-05-01,5009.651181864043
Baby Safety,2022-06-01,68337.36153813108
Baby Safety,2022-07-01,179196.8861601296
Baby Safety,2022-08-01,202263.21209694858
Baby Safety,2022-09-01,-69061.45904157386
Baby Safety,2022-10-01,-27234.925239609176
Baby Safety,2022-11-01,87667.62501467703
Baby Safety,2022-12-01,132916.3079233919
Baby Safety,2023-01-01,232075.47816213482
Baby Safety,2023-02-01,126823.8355451693
Baby Safety,2023-03-01,68156.35965357692
Baby Safety,2023-04-01,120760.50421329495
Baby Safety,2023-05-01,86607.960494461
Baby Safety,2023-06-01,38589.62608565792
Baby Safety,2023-07-01,-355000.053605729
Baby Safety,2023-08-01,-430254.6847356744
Baby Safety,2023-09-01,328400.3508239762
Baby Safety,2023-10-01,253467.6698104887
Baby Safety,2023-11-01,-111738.50102493964
Baby Safety,2023-12-01,-193769.26910506206
Baby Safety,2024-01-01,-474806.37082562374
Baby Safety,2024-02-01,-110335.24426309072
Baby Safety,2024-03-01,-239644.14607155498
Baby Safety,2024-04-01,-211664.55866351462
Baby Safety,2024-05-01,-275339.52117608045
Baby Safety,2024-06-01,-293177.7666814752
Baby Safety,2024-07-01,-103923.83572661562
Baby Safety,2024-08-01,61897.37937528314
